lon,lat,ele,time,speed
2.5073517858982086,39.68526419252157,159,2018-03-16T13:08:42Z,38.84337684895774
2.5075729843229055,39.6853491012007,157.39999389648438,2018-03-16T13:08:44Z,38.11681995204839
2.507807007059455,39.68539025634527,156,2018-03-16T13:08:46Z,37.01682812310893
2.508049998432398,39.68542143702507,154.39999389648438,2018-03-16T13:08:48Z,37.9868601394474
2.5082624796777964,39.68551472760737,153.1999969482422,2018-03-16T13:08:50Z,37.72221060541655
2.508441349491477,39.68564816750586,152.39999389648438,2018-03-16T13:08:52Z,38.41459115658156
2.508525336161256,39.68571798875928,152,2018-03-16T13:08:53Z,38.12900307182189
2.508689872920513,39.6858517639339,150.60000610351562,2018-03-16T13:08:55Z,36.90850777850562
2.508864216506481,39.68596131540835,149.39999389648438,2018-03-16T13:08:57Z,34.70735973183715
2.5091186072677374,39.686038848012686,148.1999969482422,2018-03-16T13:09:00Z,28.127584032119003
2.5093732494860888,39.685954777523875,147,2018-03-16T13:09:03Z,28.48450842901171
2.5097576435655355,39.68603021465242,146.60000610351562,2018-03-16T13:09:07Z,30.58525402634034
2.5101587176322937,39.68622333370149,145.8000030517578,2018-03-16T13:09:11Z,36.476892744081226
2.510289140045643,39.686352079734206,144.60000610351562,2018-03-16T13:09:13Z,32.7103053150975
2.5103769823908806,39.68648074194789,143.60000610351562,2018-03-16T13:09:15Z,29.12244317454521
2.510424591600895,39.68653983436525,142.39999389648438,2018-03-16T13:09:16Z,27.863615329302103
2.510567167773843,39.68663119710982,141.1999969482422,2018-03-16T13:09:18Z,28.60910635056517
2.5108573492616415,39.6866425126791,140.1999969482422,2018-03-16T13:09:21Z,29.868610191690784
2.510947035625577,39.686632454395294,139.60000610351562,2018-03-16T13:09:22Z,27.951151836390967
2.5111249834299088,39.686603704467416,138.1999969482422,2018-03-16T13:09:24Z,28.037469912283218
2.5112964771687984,39.686566488817334,136.8000030517578,2018-03-16T13:09:26Z,27.475390227388104
2.5114590860903263,39.68651745468378,135.60000610351562,2018-03-16T13:09:28Z,26.930344972122537
2.511540809646249,39.68648325651884,135.39999389648438,2018-03-16T13:09:29Z,28.68854131233073
2.511699479073286,39.686383847147226,134.60000610351562,2018-03-16T13:09:31Z,31.549789770618677
2.5118805281817913,39.68611428514123,133.39999389648438,2018-03-16T13:09:35Z,30.400876951749662
2.5119010638445616,39.6860417816788,132.8000030517578,2018-03-16T13:09:36Z,29.737976280422135
2.5119272992014885,39.68597128987312,131.8000030517578,2018-03-16T13:09:37Z,29.385436510625876
2.5119659397751093,39.68590716831386,130.8000030517578,2018-03-16T13:09:38Z,28.32543964999336
2.512090327218175,39.685838436707854,129,2018-03-16T13:09:40Z,23.612799274226596
2.512239692732692,39.68586257658899,127.80000305175781,2018-03-16T13:09:42Z,23.534614568850284
2.5123702827841043,39.68595075421035,126.80000305175781,2018-03-16T13:09:44Z,26.78950266091964
